seasoncollected,yearcollected,waterbody,country,stateprovince,county,recordnumber,fieldnumber,decimallongitude,startdecimallongitude,enddecimallongitude,decimallatitude,scientificname,rankname,kingdom,phylum,class,order,family,genus,subgenus,specificepithet
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Musculus costulatus,Species,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Musculus,,costulatus
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Skeneopsis planorbis,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Skeneopsidae,Skeneopsis,,planorbis
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Clanculus jussieui,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Clanculus,,jussieui
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1998-1999_15-40,23.858191,,,39.988434,Pinna nobilis,Species,Animalia,Mollusca,Bivalvia,Ostreida,Pinnidae,Pinna,,nobilis
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1998-1999_15-40,23.858191,,,39.988434,Charonia variegata,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Charoniidae,Charonia,,variegata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Mitromorpha olivoidea,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Mitromorphidae,Mitromorpha,,olivoidea
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Raphitoma concinna,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Raphitomidae,Leufroyia,,concinna
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1998-1999_15-40,23.858191,,,39.988434,Janolus cristatus,Species,Animalia,Mollusca,Gastropoda,Nudibranchia,Janolidae,Antiopella,,cristata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Peltodoris atromaculata,Species,Animalia,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Peltodoris,,atromaculata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1998-1999_15-40,23.858191,,,39.988434,Peltodoris atromaculata,Species,Animalia,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Peltodoris,,atromaculata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Metaxia metaxa,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Triphoridae,Metaxia,,metaxa
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Mimachlamys varia,Species,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Mimachlamys,,varia
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Nassarius lima,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Tritia,,lima
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Enginella leucozona,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Pisaniidae,Enginella,,leucozona
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Tricolia pullus,Species,Animalia,Mollusca,Gastropoda,Trochida,Phasianellidae,Tricolia,,pullus
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Euspira intricata,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Payraudeautia,,intricata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Manzonia crassa,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Manzonia,,crassa
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Emarginula huzardii,Species,Animalia,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Emarginula,,huzardii
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Hiatella arctica,Species,Animalia,Mollusca,Bivalvia,Adapedonta,Hiatellidae,Hiatella,,arctica
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Modiolus barbatus,Species,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus,,barbatus
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1998-1999_15-40,23.858191,,,39.988434,Luria lurida,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cypraeidae,Luria,,lurida
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Luria lurida,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cypraeidae,Luria,,lurida
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Hadriania craticulata,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Gracilipurpura,,craticulata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Mangelia vauquelini,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Pseudomangelia,,vauquelini
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1998-1999_15-40,23.858191,,,39.988434,Flabellina lineata,Species,Animalia,Mollusca,Gastropoda,Nudibranchia,Coryphellidae,Fjordia,,lineata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Vexillum granum,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Costellariidae,Pusia,,granum
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Epitonium clathrus,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Epitoniidae,Epitonium,,clathrus
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Haedropleura septangularis,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Horaiclavidae,Haedropleura,,septangularis
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Jujubinus exasperatus,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Jujubinus,,exasperatus
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Truncatella subcylindrica,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Truncatellidae,Truncatella,,subcylindrica
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Buccinulum corneum,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Tudiclidae,Euthria,,cornea
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Cerithiopsis tubercularis,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiopsidae,Cerithiopsis,,tubercularis
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Mangelia attenuata,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Mangelia,,attenuata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Trapania maculata,Species,Animalia,Mollusca,Gastropoda,Nudibranchia,Goniodorididae,Trapania,,maculata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Myrtea spinifera,Species,Animalia,Mollusca,Bivalvia,Lucinida,Lucinidae,Myrtea,,spinifera
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Acanthocardia aculeata,Species,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Acanthocardia,,aculeata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Crisilla semistriata,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Crisilla,,semistriata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1998-1999_15-40,23.858191,,,39.988434,Octopus vulgaris,Species,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,,vulgaris
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Anomia ephippium,Species,Animalia,Mollusca,Bivalvia,Pectinida,Anomiidae,Anomia,,ephippium
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Turbonilla lactea,Species,Animalia,Mollusca,Gastropoda,,Pyramidellidae,Turbonilla,,lactea
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Pleurobranchus membranaceus,Species,Animalia,Mollusca,Gastropoda,Pleurobranchida,Pleurobranchidae,Pleurobranchus,,membranaceus
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Alvania discors,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,,discors
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Irus irus,Species,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Irus,,irus
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Polycera quadrilineata,Species,Animalia,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Polycera,,quadrilineata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1998-1999_15-40,23.858191,,,39.988434,Haliotis tuberculata,Species,Animalia,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,,tuberculata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Erato voluta,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Eratoidae,Erato,,voluta
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Melanella polita,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Melanella,,polita
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Asperarca nodulosa,Species,Animalia,Mollusca,Bivalvia,Arcida,Arcidae,Asperarca,,nodulosa
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Caecum trachea,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Caecidae,Caecum,,trachea
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Cerithium vulgatum,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Cerithium,,vulgatum
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Raphitoma echinata,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Raphitomidae,Raphitoma,,echinata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Conus mediterraneus,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,,ventricosus
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Felimare picta,Species,Animalia,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Felimare,,picta
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Homalopoma sanguineum,Species,Animalia,Mollusca,Gastropoda,Trochida,Colloniidae,Homalopoma,,sanguineum
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Pusillina radiata,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Pusillina,,radiata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Philine catena,Species,Animalia,Mollusca,Gastropoda,Cephalaspidea,Philinidae,Philine,,catena
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Limatula subovata,Species,Animalia,Mollusca,Bivalvia,Limida,Limidae,Limatula,,subovata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Limapontia capitata,Species,Animalia,Mollusca,Gastropoda,,Limapontiidae,Limapontia,,capitata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Pseudotorinia architae,Species,Animalia,Mollusca,Gastropoda,,Architectonicidae,Pseudotorinia,,architae
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Arca tetragona,Species,Animalia,Mollusca,Bivalvia,Arcida,Arcidae,Tetrarca,,tetragona
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Gibbula magus,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Gibbula,,magus
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Paradoris indecora,Species,Animalia,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Paradoris,,indecora
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1998-1999_15-40,23.858191,,,39.988434,Spondylus gaederopus,Species,Animalia,Mollusca,Bivalvia,Pectinida,Spondylidae,Spondylus,,gaederopus
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Lentidium mediterraneum,Species,Animalia,Mollusca,Bivalvia,Myida,Corbulidae,Lentidium,,mediterraneum
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Fasciolaria lignaria,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Tarantinaea,,lignaria
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Vexillum ebenus,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Costellariidae,Pusia,,ebenus
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Gibbula adansonii,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Steromphala,,adansonii
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Benthonella tenella,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Benthonella,,tenella
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Rissoina bruguieri,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoinidae,Rissoina,,bruguieri
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Umbraculum umbraculum,Species,Animalia,Mollusca,Gastropoda,Umbraculida,Umbraculidae,Umbraculum,,umbraculum
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Chrysallida doliolum,Species,Animalia,Mollusca,Gastropoda,,Pyramidellidae,Odostomella,,doliolum
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1998-1999_15-40,23.858191,,,39.988434,Ostrea edulis,Species,Animalia,Mollusca,Bivalvia,Ostreida,Ostreidae,Ostrea,,edulis
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1998-1999_15-40,23.858191,,,39.988434,Flabellina affinis,Species,Animalia,Mollusca,Gastropoda,Nudibranchia,Flabellinidae,Flabellina,,affinis
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1998-1999_15-40,23.858191,,,39.988434,Sepia officinalis,Species,Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,Sepia,,officinalis
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Dosinia exoleta,Species,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Dosinia,,exoleta
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Bittium latreillii,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Bittium,,latreillii
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Raphitoma leufroyi,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Raphitomidae,Leufroyia,,leufroyi
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Gibbomodiola adriatica,Species,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus,,adriaticus
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Alvania aspera,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,,aspera
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Alvania mamillata,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,,mamillata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Haminoea navicula,Species,Animalia,Mollusca,Gastropoda,Cephalaspidea,Haminoeidae,Haminoea,,navicula
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Setia turriculata,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Setia,,turriculata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Emarginula adriatica,Species,Animalia,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Emarginula,,adriatica
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Ocinebrina aciculata,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ocinebrina,,aciculata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Lithophaga lithophaga,Species,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Lithophaga,,lithophaga
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_1997-1998_15-40,23.858191,,,39.988434,Vexillum tricolor,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Costellariidae,Pusia,,tricolor
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Bittium latreillii,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Bittium,,latreillii
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Chrysallida doliolum,Species,Animalia,Mollusca,Gastropoda,,Pyramidellidae,Odostomella,,doliolum
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Ostrea edulis,Species,Animalia,Mollusca,Bivalvia,Ostreida,Ostreidae,Ostrea,,edulis
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Benthonella tenella,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Benthonella,,tenella
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Dosinia exoleta,Species,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Dosinia,,exoleta
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Umbraculum umbraculum,Species,Animalia,Mollusca,Gastropoda,Umbraculida,Umbraculidae,Umbraculum,,umbraculum
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Rissoina bruguieri,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoinidae,Rissoina,,bruguieri
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Gibbula adansonii,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Steromphala,,adansonii
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Alvania mamillata,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,,mamillata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Alvania aspera,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,,aspera
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Gibbomodiola adriatica,Species,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus,,adriaticus
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Raphitoma leufroyi,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Raphitomidae,Leufroyia,,leufroyi
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Setia turriculata,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Setia,,turriculata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Vexillum tricolor,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Costellariidae,Pusia,,tricolor
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Lithophaga lithophaga,Species,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Lithophaga,,lithophaga
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Haminoea navicula,Species,Animalia,Mollusca,Gastropoda,Cephalaspidea,Haminoeidae,Haminoea,,navicula
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Chama gryphoides,Species,Animalia,Mollusca,Bivalvia,Venerida,Chamidae,Chama,,gryphoides
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Conus mediterraneus,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,,ventricosus
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Felimare picta,Species,Animalia,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Felimare,,picta
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Raphitoma echinata,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Raphitomidae,Raphitoma,,echinata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Erato voluta,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Eratoidae,Erato,,voluta
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Cerithium vulgatum,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Cerithium,,vulgatum
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Asperarca nodulosa,Species,Animalia,Mollusca,Bivalvia,Arcida,Arcidae,Asperarca,,nodulosa
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Anomia ephippium,Species,Animalia,Mollusca,Bivalvia,Pectinida,Anomiidae,Anomia,,ephippium
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Melanella polita,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Melanella,,polita
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Retusa truncatula,Species,Animalia,Mollusca,Gastropoda,Cephalaspidea,Retusidae,Retusa,,truncatula
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Alvania discors,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,,discors
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Pleurobranchus membranaceus,Species,Animalia,Mollusca,Gastropoda,Pleurobranchida,Pleurobranchidae,Pleurobranchus,,membranaceus
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Irus irus,Species,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Irus,,irus
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Rissoa lilacina,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa,,lilacina
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Turbonilla lactea,Species,Animalia,Mollusca,Gastropoda,,Pyramidellidae,Turbonilla,,lactea
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Caecum trachea,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Caecidae,Caecum,,trachea
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Haliotis tuberculata,Species,Animalia,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,,tuberculata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Pseudotorinia architae,Species,Animalia,Mollusca,Gastropoda,,Architectonicidae,Pseudotorinia,,architae
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Limatula subovata,Species,Animalia,Mollusca,Bivalvia,Limida,Limidae,Limatula,,subovata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Philine catena,Species,Animalia,Mollusca,Gastropoda,Cephalaspidea,Philinidae,Philine,,catena
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Pusillina radiata,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Pusillina,,radiata
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Rissoa violacea,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa,,violacea
summer,1992,Mediterranean sea,,,,,Chalkidiki peninsula_b_1997-1998_15-30,23.984323,,,40.117216,Marshallora adversa,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Triphoridae,Marshallora,,adversa
