seasoncollected,yearcollected,waterbody,decimallongitude,decimallatitude,scientificname,rankname,scientificnameaccepted,scientificnameauthorship,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,sea
spring,1994,Baltic Sea,21.84166667,64.84333333,Copepoda,Class,Copepoda,"Milne Edwards, 1840",Animalia,Arthropoda,Copepoda,,,,,,Baltic Sea
spring,1994,Baltic Sea,21.84166667,64.84333333,Turbellaria,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,21.84166667,64.84333333,Biota,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,21.84166667,64.84333333,Monoporeia affinis,Species,Monoporeia affinis,"(Lindström, 1855)",Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,Baltic Sea
spring,1994,Baltic Sea,21.84166667,64.84333333,Bacillariophyceae,Class,Bacillariophyceae,"Haeckel, 1878",Chromista,Ochrophyta,Bacillariophyceae,,,,,,Baltic Sea
spring,1994,Baltic Sea,21.85833333,64.96,Insecta,Subclass,Insecta,,Animalia,Arthropoda,Hexapoda,,,,,,Baltic Sea
spring,1994,Baltic Sea,21.85833333,64.96,Biota,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,21.85833333,64.96,Biota,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,21.85833333,64.96,Biota,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,21.85833333,64.96,Biota,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,21.85833333,64.96,Biota,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,21.85833333,64.96,Turbellaria,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,21.85833333,64.96,Copepoda,Class,Copepoda,"Milne Edwards, 1840",Animalia,Arthropoda,Copepoda,,,,,,Baltic Sea
spring,1994,Baltic Sea,21.85833333,64.96,Oligochaeta,Subclass,Oligochaeta,"Grube, 1850",Animalia,Annelida,Clitellata,,,,,,Baltic Sea
spring,1994,Baltic Sea,21.85833333,64.96,Acari,Subclass,Acari,"Leach, 1817",Animalia,Arthropoda,Arachnida,,,,,,Baltic Sea
spring,1994,Baltic Sea,21.85833333,64.96,Harpacticoida,Order,Harpacticoida,"Sars G.O., 1903",Animalia,Arthropoda,Copepoda,Harpacticoida,,,,,Baltic Sea
spring,1994,Baltic Sea,21.85833333,64.96,Ciliata,Genus,Ciliata,"Couch, 1832",Animalia,Chordata,Teleostei,Gadiformes,Lotidae,Ciliata,,,Baltic Sea
spring,1994,Baltic Sea,21.85833333,64.96,Nematoda,Phylum,Nematoda,,Animalia,Nematoda,,,,,,,Baltic Sea
spring,1994,Baltic Sea,21.85833333,64.96,Bacillariophyceae,Class,Bacillariophyceae,"Haeckel, 1878",Chromista,Ochrophyta,Bacillariophyceae,,,,,,Baltic Sea
spring,1994,Baltic Sea,21.85833333,64.96,Mysida,Order,Mysida,"Boas, 1883",Animalia,Arthropoda,Malacostraca,Mysida,,,,,Baltic Sea
spring,1994,Baltic Sea,21.85833333,64.96,Monoporeia affinis,Species,Monoporeia affinis,"(Lindström, 1855)",Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,Baltic Sea
spring,1994,Baltic Sea,22.06666667,64.70833333,Bacillariophyceae,Class,Bacillariophyceae,"Haeckel, 1878",Chromista,Ochrophyta,Bacillariophyceae,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.06666667,64.70833333,Mysida,Order,Mysida,"Boas, 1883",Animalia,Arthropoda,Malacostraca,Mysida,,,,,Baltic Sea
spring,1994,Baltic Sea,22.06666667,64.70833333,Saduria entomon,Species,Saduria entomon,"(Linnaeus, 1758)",Animalia,Arthropoda,Malacostraca,Isopoda,Chaetiliidae,Saduria,,entomon,Baltic Sea
spring,1994,Baltic Sea,22.06666667,64.70833333,Monoporeia affinis,Species,Monoporeia affinis,"(Lindström, 1855)",Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,Baltic Sea
spring,1994,Baltic Sea,22.06666667,64.70833333,Gammarus,Genus,Gammarus,"Fabricius, 1775",Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,,,Baltic Sea
spring,1994,Baltic Sea,22.06666667,64.70833333,Ostracoda,Class,Ostracoda,"Latreille, 1802",Animalia,Arthropoda,Ostracoda,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.06666667,64.70833333,Biota,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.06666667,64.70833333,Biota,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.06666667,64.70833333,Biota,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.06666667,64.70833333,Biota,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.06666667,64.70833333,Biota,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.06666667,64.70833333,Oligochaeta,Subclass,Oligochaeta,"Grube, 1850",Animalia,Annelida,Clitellata,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.06666667,64.70833333,Harpacticoida,Order,Harpacticoida,"Sars G.O., 1903",Animalia,Arthropoda,Copepoda,Harpacticoida,,,,,Baltic Sea
spring,1994,Baltic Sea,22.06666667,64.70833333,Nematoda,Phylum,Nematoda,,Animalia,Nematoda,,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.09666667,65.14333333,Ostracoda,Class,Ostracoda,"Latreille, 1802",Animalia,Arthropoda,Ostracoda,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.09666667,65.14333333,Turbellaria,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.09666667,65.14333333,Biota,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.09666667,65.14333333,Biota,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.09666667,65.14333333,Biota,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.09666667,65.14333333,Biota,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.09666667,65.14333333,Biota,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.09666667,65.14333333,Copepoda,Class,Copepoda,"Milne Edwards, 1840",Animalia,Arthropoda,Copepoda,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.09666667,65.14333333,Oligochaeta,Subclass,Oligochaeta,"Grube, 1850",Animalia,Annelida,Clitellata,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.09666667,65.14333333,Harpacticoida,Order,Harpacticoida,"Sars G.O., 1903",Animalia,Arthropoda,Copepoda,Harpacticoida,,,,,Baltic Sea
spring,1994,Baltic Sea,22.09666667,65.14333333,Nematoda,Phylum,Nematoda,,Animalia,Nematoda,,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.09666667,65.14333333,Bacillariophyceae,Class,Bacillariophyceae,"Haeckel, 1878",Chromista,Ochrophyta,Bacillariophyceae,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.09666667,65.14333333,Cladocera,Superorder,Diplostraca,"Gerstaecker, 1866",Animalia,Arthropoda,Branchiopoda,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.09666667,65.14333333,Tardigrada,Phylum,Tardigrada,"Doyère, 1840",Animalia,Tardigrada,,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.09666667,65.14333333,Monoporeia affinis,Species,Monoporeia affinis,"(Lindström, 1855)",Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,Baltic Sea
spring,1994,Baltic Sea,22.34666667,65.21666667,Bacillariophyceae,Class,Bacillariophyceae,"Haeckel, 1878",Chromista,Ochrophyta,Bacillariophyceae,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.34666667,65.21666667,Monoporeia affinis,Species,Monoporeia affinis,"(Lindström, 1855)",Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,Baltic Sea
spring,1994,Baltic Sea,22.34666667,65.21666667,Ascidiacea,Class,Ascidiacea,"Blainville, 1824",Animalia,Chordata,Ascidiacea,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.34666667,65.21666667,Biota,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.34666667,65.21666667,Biota,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.34666667,65.21666667,Biota,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.34666667,65.21666667,Biota,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.34666667,65.21666667,Turbellaria,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.34666667,65.21666667,Acari,Subclass,Acari,"Leach, 1817",Animalia,Arthropoda,Arachnida,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.34666667,65.21666667,Harpacticoida,Order,Harpacticoida,"Sars G.O., 1903",Animalia,Arthropoda,Copepoda,Harpacticoida,,,,,Baltic Sea
spring,1994,Baltic Sea,22.34666667,65.21666667,Nematoda,Phylum,Nematoda,,Animalia,Nematoda,,,,,,,Baltic Sea
spring,1994,Baltic Sea,22.87166667,65.32833333,Monoporeia affinis,Species,Monoporeia affinis,"(Lindström, 1855)",Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,Baltic Sea
spring,1994,Baltic Sea,22.87166667,65.32833333,Saduria entomon,Species,Saduria entomon,"(Linnaeus, 1758)",Animalia,Arthropoda,Malacostraca,Isopoda,Chaetiliidae,Saduria,,entomon,Baltic Sea
spring,1994,Baltic Sea,22.91666667,65.45666667,Monoporeia affinis,Species,Monoporeia affinis,"(Lindström, 1855)",Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,Baltic Sea
spring,1994,Baltic Sea,22.91666667,65.45666667,Mysida,Order,Mysida,"Boas, 1883",Animalia,Arthropoda,Malacostraca,Mysida,,,,,Baltic Sea
spring,1994,Baltic Sea,23.26333333,64.40833333,Bacillariophyceae,Class,Bacillariophyceae,"Haeckel, 1878",Chromista,Ochrophyta,Bacillariophyceae,,,,,,Baltic Sea
spring,1994,Baltic Sea,23.26333333,64.40833333,Mysida,Order,Mysida,"Boas, 1883",Animalia,Arthropoda,Malacostraca,Mysida,,,,,Baltic Sea
spring,1994,Baltic Sea,23.26333333,64.40833333,Cladocera,Superorder,Diplostraca,"Gerstaecker, 1866",Animalia,Arthropoda,Branchiopoda,,,,,,Baltic Sea
spring,1994,Baltic Sea,23.26333333,64.40833333,Saduria entomon,Species,Saduria entomon,"(Linnaeus, 1758)",Animalia,Arthropoda,Malacostraca,Isopoda,Chaetiliidae,Saduria,,entomon,Baltic Sea
spring,1994,Baltic Sea,23.26333333,64.40833333,Monoporeia affinis,Species,Monoporeia affinis,"(Lindström, 1855)",Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,Baltic Sea
spring,1994,Baltic Sea,23.26333333,64.40833333,Oligochaeta,Subclass,Oligochaeta,"Grube, 1850",Animalia,Annelida,Clitellata,,,,,,Baltic Sea
spring,1994,Baltic Sea,23.26333333,64.40833333,Harpacticoida,Order,Harpacticoida,"Sars G.O., 1903",Animalia,Arthropoda,Copepoda,Harpacticoida,,,,,Baltic Sea
spring,1994,Baltic Sea,23.26333333,64.40833333,Nematoda,Phylum,Nematoda,,Animalia,Nematoda,,,,,,,Baltic Sea
spring,1994,Baltic Sea,23.26333333,64.40833333,Turbellaria,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,23.26333333,64.40833333,Biota,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,23.26333333,64.40833333,Biota,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,23.26333333,64.40833333,Copepoda,Class,Copepoda,"Milne Edwards, 1840",Animalia,Arthropoda,Copepoda,,,,,,Baltic Sea
spring,1994,Baltic Sea,23.26333333,64.40833333,Amoeba,Genus,Amoeba,"Ehrenberg, 1830",Protozoa,Amoebozoa,Tubulinea,Euamoebida,Amoebidae,Amoeba,,,Baltic Sea
spring,1994,Baltic Sea,23.44333333,65.45833333,Oligochaeta,Subclass,Oligochaeta,"Grube, 1850",Animalia,Annelida,Clitellata,,,,,,Baltic Sea
spring,1994,Baltic Sea,23.44333333,65.45833333,Harpacticoida,Order,Harpacticoida,"Sars G.O., 1903",Animalia,Arthropoda,Copepoda,Harpacticoida,,,,,Baltic Sea
spring,1994,Baltic Sea,23.44333333,65.45833333,Nematoda,Phylum,Nematoda,,Animalia,Nematoda,,,,,,,Baltic Sea
spring,1994,Baltic Sea,23.44333333,65.45833333,Ostracoda,Class,Ostracoda,"Latreille, 1802",Animalia,Arthropoda,Ostracoda,,,,,,Baltic Sea
spring,1994,Baltic Sea,23.44333333,65.45833333,Biota,,,,,,,,,,,,Baltic Sea
spring,1994,Baltic Sea,23.44333333,65.45833333,Monoporeia affinis,Species,Monoporeia affinis,"(Lindström, 1855)",Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,Baltic Sea
spring,1994,Baltic Sea,23.44333333,65.45833333,Mysida,Order,Mysida,"Boas, 1883",Animalia,Arthropoda,Malacostraca,Mysida,,,,,Baltic Sea
spring,1994,Baltic Sea,23.44333333,65.45833333,Bacillariophyceae,Class,Bacillariophyceae,"Haeckel, 1878",Chromista,Ochrophyta,Bacillariophyceae,,,,,,Baltic Sea
