id,modified,datasetid,institutioncode,collectioncode,eventid,datecollected,seasoncollected,yearcollected,startyearcollected,endyearcollected,monthcollected,startmonthcollected,endmonthcollected,daycollected,startdaycollected,enddaycollected,timeofday,starttimeofday,endtimeofday,timezone,waterbody,country,stateprovince,county,recordnumber,fieldnumber,decimallongitude,startdecimallongitude,enddecimallongitude,decimallatitude,startdecimallatitude,enddecimallatitude,coordinateuncertaintyinmeters,georeferenceprotocol,minimumdepthinmeters,maximumdepthinmeters,occurrenceid,scientificname,scientificnameid,aphiaid,rankname,scientificnameaccepted,scientificnameauthorship,aphiaidaccepted,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,infraspecificepithet,occurrenceremarks,basisofrecord,typestatus,catalognumber,references,recordedby,identifiedby,yearidentified,monthidentified,dayidentified,preparations,samplingeffort,samplingprotocol,qc,datageneralizations,eventremarks,locationremarks,associatedsequences,associatedmedia,organismid,geodeticdatum,dynamicproperties,identificationverificationstatus,identificationreferences,organismquantity,organismquantitytype,samplesizevalue,samplesizeunit,materialsampleid,taxonconceptid,"BedAbund (#/m^2)","BedWetWtBiom (g/m^2)"
44614004,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb6_0785,33.48,,,44.61,,,,,17,,"IBSS NASU_Benthic data from Sevastopol_168","Gammarus insensibilis",urn:lsid:marinespecies.org:taxname:102280,http://marinespecies.org/aphia.php?p=taxdetails&id=102280,Species,"Gammarus insensibilis","Stock, 1966",http://marinespecies.org/aphia.php?p=taxdetails&id=102280,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,,insensibilis,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_190",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,8,0.004
44614006,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb6_0785,33.48,,,44.61,,,,,17,,"IBSS NASU_Benthic data from Sevastopol_114","Nephthys cirrosa",urn:lsid:marinespecies.org:taxname:337189,http://marinespecies.org/aphia.php?p=taxdetails&id=337189,Species,"Nephtys cirrosa","Ehlers, 1868",http://marinespecies.org/aphia.php?p=taxdetails&id=130357,Animalia,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys,,cirrosa,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_128",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,28,0.012
44614008,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1982-07-01T00:00:00,summer,1982,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb7_0782,33.48,,,44.61,,,,,8,,"IBSS NASU_Benthic data from Sevastopol_8","Abra ovata",urn:lsid:marinespecies.org:taxname:146467,http://marinespecies.org/aphia.php?p=taxdetails&id=146467,Species,"Abra segmentum","(Récluz, 1843)",http://marinespecies.org/aphia.php?p=taxdetails&id=141438,Animalia,Mollusca,Bivalvia,Cardiida,Semelidae,Abra,,segmentum,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_44",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,600,80
44614010,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1982-07-01T00:00:00,summer,1982,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb7_0782,33.48,,,44.61,,,,,8,,"IBSS NASU_Benthic data from Sevastopol_94","Capitella capitata",urn:lsid:marinespecies.org:taxname:129876,http://marinespecies.org/aphia.php?p=taxdetails&id=129876,Species,"Capitella capitata","(Fabricius, 1780)",http://marinespecies.org/aphia.php?p=taxdetails&id=129876,Animalia,Annelida,Polychaeta,,Capitellidae,Capitella,,capitata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_106",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,56,0.024
44614012,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb6_0785,33.48,,,44.61,,,,,17,,"IBSS NASU_Benthic data from Sevastopol_93","Capitella capitata",urn:lsid:marinespecies.org:taxname:129876,http://marinespecies.org/aphia.php?p=taxdetails&id=129876,Species,"Capitella capitata","(Fabricius, 1780)",http://marinespecies.org/aphia.php?p=taxdetails&id=129876,Animalia,Annelida,Polychaeta,,Capitellidae,Capitella,,capitata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_105",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,8,0.004
44614014,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb6_0785,33.48,,,44.61,,,,,17,,"IBSS NASU_Benthic data from Sevastopol_131","Ophelia limacina",urn:lsid:marinespecies.org:taxname:130494,http://marinespecies.org/aphia.php?p=taxdetails&id=130494,Species,"Ophelia limacina","(Rathke, 1843)",http://marinespecies.org/aphia.php?p=taxdetails&id=130494,Animalia,Annelida,Polychaeta,,Opheliidae,Ophelia,,limacina,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_148",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,8,0.004
44614016,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1982-07-01T00:00:00,summer,1982,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb7_0782,33.48,,,44.61,,,,,8,,"IBSS NASU_Benthic data from Sevastopol_9","Cerastoderma lamarcki",urn:lsid:marinespecies.org:taxname:146788,http://marinespecies.org/aphia.php?p=taxdetails&id=146788,Species,"Cerastoderma glaucum","(Bruguière, 1789)",http://marinespecies.org/aphia.php?p=taxdetails&id=138999,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Cerastoderma,,glaucum,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_51",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,32,1.2
44614018,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb6_0785,33.48,,,44.61,,,,,17,,"IBSS NASU_Benthic data from Sevastopol_26","Cerastoderma lamarcki",urn:lsid:marinespecies.org:taxname:146788,http://marinespecies.org/aphia.php?p=taxdetails&id=146788,Species,"Cerastoderma glaucum","(Bruguière, 1789)",http://marinespecies.org/aphia.php?p=taxdetails&id=138999,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Cerastoderma,,glaucum,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_50",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,20,4.308
44614020,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1982-07-01T00:00:00,summer,1982,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb8_0782,33.48,,,44.61,,,,,17,,"IBSS NASU_Benthic data from Sevastopol_27","Cerastoderma lamarcki",urn:lsid:marinespecies.org:taxname:146788,http://marinespecies.org/aphia.php?p=taxdetails&id=146788,Species,"Cerastoderma glaucum","(Bruguière, 1789)",http://marinespecies.org/aphia.php?p=taxdetails&id=138999,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Cerastoderma,,glaucum,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_52",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,20,0.64
44614022,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1982-07-01T00:00:00,summer,1982,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb7_0782,33.48,,,44.61,,,,,8,,"IBSS NASU_Benthic data from Sevastopol_43","Bittium reticulatum",urn:lsid:marinespecies.org:taxname:139054,http://marinespecies.org/aphia.php?p=taxdetails&id=139054,Species,"Bittium reticulatum","(da Costa, 1778)",http://marinespecies.org/aphia.php?p=taxdetails&id=139054,Animalia,Mollusca,Gastropoda,"[unassigned] Caenogastropoda",Cerithiidae,Bittium,,reticulatum,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_5",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,32,9.12
44614024,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb6_0785,33.48,,,44.61,,,,,17,,"IBSS NASU_Benthic data from Sevastopol_103","Glycera tridactyla",urn:lsid:marinespecies.org:taxname:130130,http://marinespecies.org/aphia.php?p=taxdetails&id=130130,Species,"Glycera tridactyla","Schmarda, 1861",http://marinespecies.org/aphia.php?p=taxdetails&id=130130,Animalia,Annelida,Polychaeta,Phyllodocida,Glyceridae,Glycera,,tridactyla,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_116",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,28,0.108
44614026,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb6_0785,33.48,,,44.61,,,,,17,,"IBSS NASU_Benthic data from Sevastopol_54","Hydrobia acuta",urn:lsid:marinespecies.org:taxname:140123,http://marinespecies.org/aphia.php?p=taxdetails&id=140123,Species,"Hydrobia acuta","(Draparnaud, 1805)",http://marinespecies.org/aphia.php?p=taxdetails&id=140123,Animalia,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Hydrobia,,acuta,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_17",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,152,0.532
44614028,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1982-07-01T00:00:00,summer,1982,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb7_0782,33.48,,,44.61,,,,,8,,"IBSS NASU_Benthic data from Sevastopol_55","Hydrobia acuta",urn:lsid:marinespecies.org:taxname:140123,http://marinespecies.org/aphia.php?p=taxdetails&id=140123,Species,"Hydrobia acuta","(Draparnaud, 1805)",http://marinespecies.org/aphia.php?p=taxdetails&id=140123,Animalia,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Hydrobia,,acuta,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_18",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,8,0.32
44614030,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_98","Exogone gemmifera",urn:lsid:marinespecies.org:taxname:155130,http://marinespecies.org/aphia.php?p=taxdetails&id=155130,Species,"Exogone naidina","Örsted, 1845",http://marinespecies.org/aphia.php?p=taxdetails&id=327985,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Exogone,,naidina,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_111",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,2040,0.064
44614032,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_158","Brachynotus sexdentatus",urn:lsid:marinespecies.org:taxname:107450,http://marinespecies.org/aphia.php?p=taxdetails&id=107450,Species,"Brachynotus sexdentatus","(Risso, 1827)",http://marinespecies.org/aphia.php?p=taxdetails&id=107450,Animalia,Arthropoda,Malacostraca,Decapoda,Varunidae,Brachynotus,,sexdentatus,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_180",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,4,0.5
44614034,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_137","Phyllodoce tuberculata",urn:lsid:marinespecies.org:taxname:247971,http://marinespecies.org/aphia.php?p=taxdetails&id=247971,Species,"Genetyllis tuberculata","(Bobretzky, 1868)",http://marinespecies.org/aphia.php?p=taxdetails&id=333495,Animalia,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Genetyllis,,tuberculata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_154",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,24,0.008
44614036,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_145","Spio filicornis",urn:lsid:marinespecies.org:taxname:131183,http://marinespecies.org/aphia.php?p=taxdetails&id=131183,Species,"Spio filicornis","(Müller, 1776)",http://marinespecies.org/aphia.php?p=taxdetails&id=131183,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Spio,,filicornis,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_166",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,140,0.04
44614038,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_171","Idotea baltica",urn:lsid:marinespecies.org:taxname:325483,http://marinespecies.org/aphia.php?p=taxdetails&id=325483,Species,"Idotea balthica","(Pallas, 1772)",http://marinespecies.org/aphia.php?p=taxdetails&id=119039,Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,Idotea,,balthica,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_194",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,4,0.016
44614040,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_182","Pseudocuma (Pseudocuma) ciliatum",urn:lsid:marinespecies.org:taxname:110625,http://marinespecies.org/aphia.php?p=taxdetails&id=110625,Species,"Pseudocuma (Pseudocuma) ciliatum","Sars, 1879",http://marinespecies.org/aphia.php?p=taxdetails&id=110625,Animalia,Arthropoda,Malacostraca,Cumacea,Pseudocumatidae,Pseudocuma,Pseudocuma,ciliatum,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_206",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,808,0.328
44614042,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_41","Bittium reticulatum",urn:lsid:marinespecies.org:taxname:139054,http://marinespecies.org/aphia.php?p=taxdetails&id=139054,Species,"Bittium reticulatum","(da Costa, 1778)",http://marinespecies.org/aphia.php?p=taxdetails&id=139054,Animalia,Mollusca,Gastropoda,"[unassigned] Caenogastropoda",Cerithiidae,Bittium,,reticulatum,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_3",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,4,0.04
44614044,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_102","Glycera tridactyla",urn:lsid:marinespecies.org:taxname:130130,http://marinespecies.org/aphia.php?p=taxdetails&id=130130,Species,"Glycera tridactyla","Schmarda, 1861",http://marinespecies.org/aphia.php?p=taxdetails&id=130130,Animalia,Annelida,Polychaeta,Phyllodocida,Glyceridae,Glycera,,tridactyla,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_115",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,8,0.004
44614046,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_162","Diogenes pugilator",urn:lsid:marinespecies.org:taxname:107199,http://marinespecies.org/aphia.php?p=taxdetails&id=107199,Species,"Diogenes pugilator","(Roux, 1829)",http://marinespecies.org/aphia.php?p=taxdetails&id=107199,Animalia,Arthropoda,Malacostraca,Decapoda,Diogenidae,Diogenes,,pugilator,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_184",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,8,0.58
44614048,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_10","Mytilaster lineatus",urn:lsid:marinespecies.org:taxname:140476,http://marinespecies.org/aphia.php?p=taxdetails&id=140476,Species,"Mytilaster lineatus","(Gmelin, 1791)",http://marinespecies.org/aphia.php?p=taxdetails&id=140476,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilaster,,lineatus,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_85",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,16,0.04
44614050,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_90","Capitella capitata",urn:lsid:marinespecies.org:taxname:129876,http://marinespecies.org/aphia.php?p=taxdetails&id=129876,Species,"Capitella capitata","(Fabricius, 1780)",http://marinespecies.org/aphia.php?p=taxdetails&id=129876,Animalia,Annelida,Polychaeta,,Capitellidae,Capitella,,capitata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_102",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,32,0.008
44614052,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_142","Prionospio cirrifera",urn:lsid:marinespecies.org:taxname:131153,http://marinespecies.org/aphia.php?p=taxdetails&id=131153,Species,"Prionospio cirrifera","Wirén, 1883",http://marinespecies.org/aphia.php?p=taxdetails&id=131153,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Prionospio,,cirrifera,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_162",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,1860,0.16
44614054,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_133","Platynereis dumerilii",urn:lsid:marinespecies.org:taxname:130417,http://marinespecies.org/aphia.php?p=taxdetails&id=130417,Species,"Platynereis dumerilii","(Audouin & Milne Edwards, 1833)",http://marinespecies.org/aphia.php?p=taxdetails&id=130417,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Platynereis,,dumerilii,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_150",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,16,0.008
44614056,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_3","Lentidium mediterraneum",urn:lsid:marinespecies.org:taxname:139411,http://marinespecies.org/aphia.php?p=taxdetails&id=139411,Species,"Lentidium mediterraneum","(O. G. Costa, 1830)",http://marinespecies.org/aphia.php?p=taxdetails&id=139411,Animalia,Mollusca,Bivalvia,Myida,Corbulidae,Lentidium,,mediterraneum,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_72",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,20,0.012
44614058,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_105","Harmothoe imbricata",urn:lsid:marinespecies.org:taxname:130769,http://marinespecies.org/aphia.php?p=taxdetails&id=130769,Species,"Harmothoe imbricata","(Linnaeus, 1767)",http://marinespecies.org/aphia.php?p=taxdetails&id=130769,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe,,imbricata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_118",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,8,0.012
